Country,Growth_Rate,Sector
UKR,0.0614431905710899,Utilities
CZE,0.0205910428558733,Utilities
CZE,0.02687595712098,Agriculture
MKD,0.0144311494156696,Transportation
LVA,0.0144480543947019,HiTech
GBR,0.0310175745555215,Trade
LTU,0.0603661588476829,Health_Care
LTU,0.0573256208606263,Mining
LTU,0.0152063189492813,Communication
HRV,0.0112264400878055,Consumer_Products
HRV,0.0218587668267418,Utilities
HRV,0.0323598435462842,Mining
FRA,0.0320137307634572,Unassigned
FRA,0.022026841046386,Health_Care
KOR,0.0339668736131968,Transportation
SGP,-0.017740732713144,Trade
SGP,-0.00231773761776066,Transportation
SGP,-0.00221469373534733,Consumer_Products
SVN,0.00139668908430612,Unassigned
DNK,0.0234509037543769,Consumer_Products
ITA,0.00683486429661717,Services
ITA,0.0139816277206214,Business_Services
RUS,-0.0124353166352938,HiTech
RUS,-0.0325000229597928,Business_Products
AUS,0.0812801493654678,Communication
ZAF,0.0503654718900459,Construction
DZA,0.0227272727272727,Services
BRA,0.0653654310862359,Services
BRA,0.00785843411483433,Construction
TWN,0.0244666059186164,HiTech
MDA,0.0505355439363384,Services
HKG,0.03489330844067,Transportation
ISR,-0.00521252135598133,Communication
PAK,0.101506039288183,Consumer_Products
KAZ,0.11214960513977,Utilities
PHL,0.0603335935914597,HiTech
MAR,-0.0020906744567798,Communication
THA,-0.0144429429490602,Trade
ESP,-0.0173551440065786,Mining
JPN,0.0173791580854912,Business_Products
UKR,0.070165303698124,Agriculture
UKR,0.0347237339314839,Transportation
UKR,0.054058862686271,HiTech
EST,0.0285714285714285,Business_Services
VNM,0.0453067522125534,Trade
MKD,0.0233009708737864,Consumer_Products
MKD,0.014861878516596,Communication
MKD,0.0180747922437674,Mining
SVN,0.0251034632977565,Health_Care
SVN,0.0119504359420659,Consumer_Products
DNK,0.0446989895000165,Unassigned
DZA,0.15890687942294,Unassigned
MLT,0.0607099602725982,Utilities
ALB,-0.0369546303097163,Consumer_Products
ISR,0.0333581833502363,Services
ISR,0.185360893140616,Agriculture
ISR,0.112881336196875,Health_Care
IRN,0.114097714618655,Utilities
POL,0.0240977615349474,Trade
PRT,0.00724637681159424,Mining
LUX,0.0209883336178136,Agriculture
GRC,0.0315338198089234,Business_Services
CAN,0.0616084795249084,Transportation
NLD,0.0153866989588318,Mining
IND,0.0917754555708017,HiTech
CHE,0.00164859467356493,Services
SRB,0.0378427112401628,Communication
THA,-0.00139722624715377,Services
USA,0.132588378610977,EnergyExpL_Prod
ROU,0.0445816536292158,Business_Services
ROU,0.0495938455879785,HiTech
JPN,0.0158813422737156,Unassigned
AUT,0.0204605815871842,Consumer_Products
AUT,0.0244335339479254,EnergyExpL_Prod
EST,0.00920017017655828,Communication
MKD,-0.0269382989587758,EnergyExpL_Prod
GBR,0.0114500109698046,Business_Services
LTU,0.0752303608819436,Business_Products
HRV,-0.00235559667460605,EnergyExpL_Prod
HRV,0.00700171343323797,HiTech
TUR,0.132430439477205,Business_Products
FRA,0.00852875427071831,Trade
KOR,0.0293280818148418,Unassigned
KOR,0.0259478538396583,EnergyExpL_Prod
SVN,0.00234194921515818,Business_Services
COL,0,Services
DNK,0.0151335951314057,Business_Products
SWE,0.00899008823884917,Transportation
ITA,0.00519156803258769,EnergyExpL_Prod
ITA,0.00921831956789121,Consumer_Products
AUS,-0.00235597088920247,Services
AUS,0.0486488785828825,Health_Care
ZAF,0.0634920634920635,Services
BRA,0.0208792370823883,Communication
BRA,0.0624887453238889,Business_Services
MNE,-0.00226166810895401,Agriculture
MDA,0.0698838253006655,Business_Services
MDA,0.0295270748629172,Consumer_Products
MDA,0.160426981562526,Unassigned
MEX,0.128750667423458,Mining
MEX,0.0827337655238171,Health_Care
NZL,0.0396188189389961,Construction
MLT,0.092675005242784,Services
MLT,0.0367507331810613,Consumer_Products
MLT,0.0531223895895767,Agriculture
PAK,0.00319836428595133,Construction
IDN,0.0864997466593444,HiTech
KAZ,0.102814835963455,Health_Care
KAZ,0.0961868948971432,Trade
ISR,0.0226277372262773,Consumer_Products
ALB,-0.201188767602007,HiTech
ALB,-0.0163313114552786,Utilities
AUT,0,Construction
BEL,0.00950724928439806,Communication
BGR,0.0166898470097356,Communication
BIH,0.00985221674876846,Agriculture
BIH,0.0160392459517786,Business_Services
BIH,0.0222323786309161,Consumer_Products
BIH,0.0295978906559097,Mining
BRA,0.0561765935611387,Business_Products
BRA,0.0699993482142994,EnergyExpL_Prod
CAN,0.0406561469594334,Health_Care
CAN,0.0478637969804048,Utilities
CHE,0.00780092562243517,Business_Services
COL,0,Unassigned
DNK,0.021281737320232,Construction
DNK,0.0117976543596833,Health_Care
DNK,0.012772828357706,Utilities
EST,0.020223166013223,Utilities
FIN,0.0643051424994467,Unassigned
GBR,0.0181818181818181,Communication
GRC,0.0126046181255113,HiTech
GRC,0.0198032383505181,Transportation
HRV,0.0136419408098674,Agriculture
HRV,0.0263934394139739,Health_Care
HUN,0.0209863577056875,Utilities
IDN,0.0992744578010352,Construction
IDN,0.0823552521730591,Consumer_Products
IDN,0.0802872313910367,Mining
IDN,0.0888554207468519,Trade
IRN,0.306823235386001,Agriculture
IRN,0.399699175559261,Mining
ISL,0.0453416551300194,Mining
ISL,0.0451771360523965,Trade
KAZ,0.0699429155481424,Consumer_Products
KOR,0.0256477026160573,Trade
LUX,0.0147192883545278,Business_Products
LVA,0.0101848158489564,Business_Services
LVA,0.036350857953901,Construction
LVA,0.00928910979223452,Trade
MDA,0.0377784439737296,Utilities
MEX,0.108129163690283,EnergyExpL_Prod
MKD,0.0499158427080642,Health_Care
MLT,0.0787058982191313,Health_Care
MLT,0.0394868741946033,Trade
MYS,0.00749076534632009,Trade
NLD,0.00634238303420276,Communication
NLD,0.0225390603433997,Transportation
NOR,0.0036453746740448,Construction
NOR,0.000691448169045206,Transportation
PAK,0.102785185983096,Trade
PAK,-0.0342052173196173,Unassigned
PHL,0.0788997443255226,Construction
POL,0.0545722579461471,Health_Care
POL,0.0225265017667844,Services
PRT,0.00575413015142989,Business_Products
PRT,0.00170938992708758,Business_Services
ROU,0.0395565574608803,Consumer_Products
RUS,-0.05828249379555,Services
SGP,-0.0309155693095765,Business_Products
SVK,0.012432826084214,Communication
SVK,0.0139703292282065,Mining
SWE,0.00373902237987267,Services
THA,-0.0155487026984225,Communication
TUR,0.0787121965594726,Business_Services
TWN,0.0348663358985781,Mining
TWN,0.0443450575010543,Trade
UKR,0.0334212840809147,Business_Products
VNM,0.118203802322688,Health_Care
ZAF,0.0634957138329747,Business_Products
ZAF,0.0733040323660332,HiTech
POL,0.0171619776448141,Construction
POL,0.0422347571993945,Transportation
POL,0.0379554929882506,EnergyExpL_Prod
DEU,0.0176659307417115,Utilities
GRC,0.030720026977842,Agriculture
NOR,-0.0125788796215871,Business_Products
CAN,0.0397722576655656,Unassigned
CAN,0.116841411536731,EnergyExpL_Prod
BGR,0.024,EnergyExpL_Prod
NLD,0.0421613225341173,Agriculture
IND,0.0624721150653319,Agriculture
CHE,0,Communication
CHE,0.00741765748718415,Utilities
MAR,0.0232560524367909,EnergyExpL_Prod
SRB,0.0322375949635939,HiTech
THA,0.0121119992154171,HiTech
FIN,0,EnergyExpL_Prod
JPN,0.0289991083378978,Construction
VNM,0.0426238694236694,Transportation
CZE,0.0156346900806215,Trade
MKD,0.022386704204886,Business_Products
MKD,0.00685602350636638,Unassigned
GBR,0,Unassigned
GBR,0.0169491525423728,Services
LTU,0.0468597481135374,Transportation
LTU,0.0617840704947058,Consumer_Products
TUR,0.158567943478542,Services
KOR,0.0480293347815612,HiTech
COL,0.0752451546275831,Utilities
ISL,0.0431984895018664,HiTech
ISL,0.0394522884265917,Consumer_Products
RUS,0.0129268685662878,Health_Care
DZA,0,Transportation
DZA,0.0544582638934106,Utilities
BRA,0.0636730946371109,Agriculture
TWN,0.0393609899715981,EnergyExpL_Prod
TWN,0.034796382918309,Services
MNE,-0.0154438769869516,Trade
MDA,0.040547958979599,Transportation
HKG,0.0943963002184151,Mining
HKG,0.0946473110711955,Health_Care
MEX,0.109715882270518,Services
NZL,0.0451767888795596,Transportation
MEX,0.0603994397096169,Communication
PAK,0.158117410789513,Business_Services
ALB,0.0071942446043165,Business_Services
